experiment,timestamp,target_message_volume,message_index,input_topic,output_topic,raw_payload,normalized_payload,plaintext_bytes,policy,usk_attributes,ciphertext_bin_bytes,ciphertext_b64_bytes,mqtt_message_bytes,mqtt_compact_message_bytes,overhead_ciphertext_ratio,overhead_mqtt_ratio,overhead_mqtt_percentage,encryption_time_ms,decryption_time_ms,decrypt_success,recovered_output
exp3_message_volume_real_sensor,2026-05-24T19:49:51,120,57,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.00}","{""temp"":24.8,""hum"":81.0}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,75.798,75.23,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.0}"
exp3_message_volume_real_sensor,2026-05-24T19:49:56,120,58,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.10}","{""temp"":24.8,""hum"":81.1}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,76.389,68.657,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.1}"
exp3_message_volume_real_sensor,2026-05-24T19:50:01,120,59,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.00}","{""temp"":24.8,""hum"":81.0}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,74.579,85.996,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.0}"
exp3_message_volume_real_sensor,2026-05-24T19:50:06,120,60,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.10}","{""temp"":24.8,""hum"":81.1}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,79.221,84.039,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.1}"
exp3_message_volume_real_sensor,2026-05-24T19:50:11,120,61,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.00}","{""temp"":24.8,""hum"":81.0}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,87.039,88.867,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.0}"
exp3_message_volume_real_sensor,2026-05-24T19:50:16,120,62,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.00}","{""temp"":24.8,""hum"":81.0}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,64.935,73.969,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.0}"
exp3_message_volume_real_sensor,2026-05-24T19:50:21,120,63,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.00}","{""temp"":24.8,""hum"":81.0}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,72.436,89.578,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.0}"
exp3_message_volume_real_sensor,2026-05-24T19:50:26,120,64,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.00}","{""temp"":24.8,""hum"":81.0}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,90.882,89.49,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.0}"
exp3_message_volume_real_sensor,2026-05-24T19:50:32,120,65,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.00}","{""temp"":24.8,""hum"":81.0}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,75.298,78.14,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.0}"
exp3_message_volume_real_sensor,2026-05-24T19:50:36,120,66,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.10}","{""temp"":24.8,""hum"":81.1}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,74.651,82.532,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.1}"
exp3_message_volume_real_sensor,2026-05-24T19:50:41,120,67,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.10}","{""temp"":24.8,""hum"":81.1}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,84.134,82.222,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.1}"
exp3_message_volume_real_sensor,2026-05-24T19:50:46,120,68,sala/sensor,sala/sensor/ciphertext/exp3,"{""temp"": 24.80, ""hum"": 81.00}","{""temp"":24.8,""hum"":81.0}",24,attr1 or attr2,|attr1,732,976,1049,1044,30.5,43.7083,4270.83,75.368,72.256,True,"[decrypt] attempting to decrypt ciphertext | [decrypt] recovered message: {""temp"":24.8,""hum"":81.0}"
